,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
1115,POM,0.019243044,0.018329976,0.003332414,1.11E-05,0.002990905,0.065311603,-0.371864305,-0.395562514,0.143637718,0.020631794,0.159826242,1.458894623
1116,POM,0.018926838,0.01800647,0.003347353,1.12E-05,0.003009217,0.0642068,-0.368646588,-0.392638035,0.1454841,0.021165623,0.161943155,1.461551301
1117,POM,0.01863837,0.017713483,0.003359019,1.13E-05,0.003015321,0.064920955,-0.366513016,-0.390932709,0.147219576,0.021673604,0.163889194,1.473047434
1118,POM,0.018401247,0.017475432,0.00336565,1.13E-05,0.003027529,0.06519563,-0.365383645,-0.389910049,0.14862888,0.022090544,0.165477905,1.477593517
1119,POM,0.018150928,0.017225172,0.003367269,1.13E-05,0.003027529,0.064823292,-0.363013193,-0.38784868,0.149899963,0.022469999,0.166855863,1.480855669
1120,POM,0.017946931,0.01701764,0.003369576,1.14E-05,0.003027529,0.064463163,-0.361157621,-0.386122448,0.15110144,0.022831645,0.168261096,1.4855102
1121,POM,0.01768017,0.016749069,0.003373319,1.14E-05,0.003033632,0.064548617,-0.358815317,-0.384063744,0.1525856,0.023282365,0.169971605,1.480729896
1122,POM,0.021200625,0.02031374,0.003344417,1.12E-05,0.003027529,0.064884331,-0.375476643,-0.397385619,0.135415266,0.018337294,0.151555245,1.404340545
1123,POM,0.020112349,0.019208936,0.003349473,1.12E-05,0.003015321,0.064145761,-0.369514192,-0.392211403,0.140045242,0.01961267,0.156119166,1.442203653
1124,POM,0.019274983,0.0183666,0.003353722,1.12E-05,0.003015321,0.063749008,-0.364616582,-0.388049449,0.143894201,0.020705541,0.160254569,1.441492134
1125,POM,0.018067903,0.017145822,0.003367027,1.13E-05,0.003015321,0.063889398,-0.355797218,-0.380326562,0.150157871,0.022547386,0.167158893,1.483619832
1126,POM,0.017584031,0.016657511,0.003362917,1.13E-05,0.003015321,0.063388879,-0.352638471,-0.37765205,0.152648293,0.023301501,0.16984657,1.494668033
1127,POM,0.017133043,0.016211927,0.003352625,1.12E-05,0.003003113,0.062986022,-0.349757568,-0.375117832,0.154871676,0.023985236,0.172330116,1.493307435
1128,POM,0.016775567,0.015845694,0.003361328,1.13E-05,0.003015321,0.063065373,-0.346246782,-0.371965543,0.157235944,0.024723142,0.175111685,1.500081232
1129,POM,0.016461867,0.015534395,0.003372087,1.14E-05,0.003021425,0.062723555,-0.342763449,-0.368797495,0.159495585,0.025438842,0.177791342,1.517692724
1130,POM,0.016183159,0.015247513,0.003380417,1.14E-05,0.003033632,0.063028749,-0.339259522,-0.365540828,0.161478928,0.026075444,0.180113453,1.530834218
1131,POM,0.026306938,0.024372825,0.006425374,4.13E-05,0.003619606,0.083873527,-0.397287081,-0.416155707,0.121555675,0.014775782,0.138721679,1.356566794
1132,POM,0.024716682,0.0229201,0.005893989,3.47E-05,0.003601294,0.076634316,-0.393606147,-0.41342561,0.125746899,0.015812283,0.142342064,1.391155868
1133,POM,0.023485806,0.021784777,0.005539762,3.07E-05,0.003558567,0.071958738,-0.390659254,-0.411238484,0.128875421,0.016608874,0.145024456,1.409793251
1134,POM,0.021146656,0.019599585,0.004973284,2.47E-05,0.003576878,0.064273943,-0.379507803,-0.402001956,0.138124042,0.019078251,0.154206621,1.448486902
1135,POM,0.020412838,0.018909846,0.004823209,2.33E-05,0.003570775,0.06288836,-0.375811165,-0.398912649,0.141211587,0.019940712,0.157313872,1.473835985
1136,POM,0.019857919,0.018391015,0.004714911,2.22E-05,0.003564671,0.062686932,-0.373512543,-0.397201312,0.143793562,0.020676588,0.160117253,1.476314029
1137,POM,0.018666955,0.0172679,0.004489293,2.02E-05,0.003546359,0.062058231,-0.366030281,-0.390757089,0.149500155,0.022350296,0.166250398,1.497702483
1138,POM,0.020852236,0.01998413,0.003457047,1.20E-05,0.003302204,0.062473295,-0.383485031,-0.405940593,0.137308747,0.018853692,0.153264214,1.451218933
1139,POM,0.019235859,0.018354392,0.003434663,1.18E-05,0.003222853,0.062790698,-0.374333835,-0.398210289,0.144446447,0.020864776,0.160802962,1.47393237
1140,POM,0.017779928,0.016889459,0.003424181,1.17E-05,0.003180126,0.062021608,-0.363372489,-0.388631856,0.151972529,0.02309565,0.169016417,1.515236123
1141,POM,0.016771226,0.015870109,0.003425384,1.17E-05,0.003149606,0.062741867,-0.353906044,-0.380159303,0.15817278,0.025018628,0.176153334,1.537550545
1142,POM,0.015845652,0.014942318,0.003403599,1.16E-05,0.003112983,0.062607581,-0.345719824,-0.372843873,0.163593076,0.026762694,0.182308294,1.546625644
1143,POM,0.015487556,0.014576085,0.003426859,1.17E-05,0.003131295,0.072788867,-0.340503411,-0.367996413,0.16688824,0.027851685,0.186496479,1.569279976
1144,POM,0.014902015,0.013984008,0.003426708,1.17E-05,0.003112983,0.062332906,-0.333649133,-0.361720066,0.171448492,0.029394585,0.192094395,1.570432074
1145,POM,0.014545793,0.013629982,0.003418702,1.17E-05,0.003100775,0.062613685,-0.329852603,-0.358208954,0.1738681,0.030230116,0.195287712,1.58010161
1146,POM,0.014361601,0.013440762,0.00342542,1.17E-05,0.003106879,0.062393945,-0.325395348,-0.353859689,0.175531944,0.030811463,0.197345053,1.584970144
1147,POM,0.021869385,0.020960752,0.003330232,1.11E-05,0.002984801,0.06285784,-0.384755288,-0.406194162,0.133005458,0.017690452,0.149092041,1.412925616
1148,POM,0.02107999,0.020167247,0.00333746,1.11E-05,0.002990905,0.062815113,-0.380833624,-0.402930401,0.13607653,0.018516822,0.152252752,1.439629272
1149,POM,0.020416187,0.019495819,0.00334378,1.12E-05,0.002997009,0.062711347,-0.377186619,-0.39986399,0.138930157,0.019301589,0.155109572,1.442387309
1150,POM,0.019855837,0.018934261,0.003348021,1.12E-05,0.003003113,0.062790698,-0.374046095,-0.397132615,0.141324211,0.019972533,0.157619684,1.471318299
1151,POM,0.023185237,0.022303607,0.003279751,1.08E-05,0.003033632,0.061124336,-0.391302578,-0.411451798,0.126221795,0.015931941,0.14186281,1.397949109
1152,POM,0.022308847,0.02141244,0.00332367,1.10E-05,0.003058048,0.062662516,-0.388942224,-0.410094636,0.130674378,0.017075793,0.146588673,1.403986101
1153,POM,0.021598827,0.020692181,0.003365923,1.13E-05,0.003094671,0.063755112,-0.384185924,-0.406121535,0.134478383,0.018084436,0.150528015,1.426666324
1154,POM,0.020965333,0.020051273,0.003382478,1.14E-05,0.003100775,0.06351706,-0.379974251,-0.402467508,0.137464242,0.018896418,0.153637734,1.444737915
1155,POM,0.020406229,0.019489715,0.003379886,1.14E-05,0.003094671,0.063016542,-0.376976172,-0.399999999,0.139742521,0.019527972,0.155967399,1.447727932
1156,POM,0.019008334,0.018091925,0.003376363,1.14E-05,0.003070256,0.062332906,-0.368915768,-0.39307402,0.146105713,0.021346879,0.162922601,1.476575048
1157,POM,0.024297194,0.023371788,0.003363223,1.13E-05,0.002954282,0.06351706,-0.393774915,-0.413639422,0.125092856,0.015648223,0.141613757,1.367984339
1158,POM,0.023256549,0.022328023,0.00336339,1.13E-05,0.002960386,0.063443814,-0.390171294,-0.4106933,0.12844136,0.016497183,0.144771353,1.4081322
1159,POM,0.022410573,0.021473479,0.003364517,1.13E-05,0.002972594,0.063260697,-0.38661854,-0.407787202,0.131328449,0.017247162,0.147596347,1.408153808
1160,POM,0.021694673,0.020759324,0.003367351,1.13E-05,0.002978697,0.06376732,-0.383785588,-0.405527172,0.134014835,0.017959976,0.150194203,1.425773088
1161,POM,0.021097646,0.020161143,0.003370023,1.14E-05,0.002984801,0.062931087,-0.380550839,-0.402751718,0.136340814,0.018588818,0.152525305,1.439692739
1162,POM,0.020538799,0.019605689,0.003356256,1.13E-05,0.002978697,0.062815113,-0.378592688,-0.401189467,0.138279846,0.019121316,0.154521482,1.447135961
1163,POM,0.020076703,0.019141793,0.003357963,1.13E-05,0.002984801,0.062924983,-0.375671284,-0.398648647,0.140271125,0.019675989,0.156529568,1.464865194
1164,POM,0.019658847,0.018720625,0.003367072,1.13E-05,0.002997009,0.062699139,-0.372980086,-0.396347343,0.142385255,0.020273561,0.158844239,1.470028476
1165,POM,0.019348004,0.018409327,0.003371508,1.14E-05,0.002997009,0.063114204,-0.371158719,-0.394900067,0.143968781,0.02072701,0.160578019,1.473072134
1166,POM,0.019015763,0.018073613,0.003376776,1.14E-05,0.003003113,0.063571995,-0.368362311,-0.392320553,0.145658508,0.021216401,0.162248605,1.470294392
1167,POM,0.019296054,0.01847647,0.003599543,1.30E-05,0.003692852,0.067258744,-0.370250109,-0.394403869,0.144955435,0.021012078,0.161289683,1.430823684
1168,POM,0.01877861,0.017951535,0.003589953,1.29E-05,0.003650125,0.066617836,-0.365995014,-0.390599674,0.147687881,0.02181171,0.164351747,1.445830324
1169,POM,0.018130575,0.017292315,0.003574643,1.28E-05,0.00359519,0.066202771,-0.361884721,-0.387096773,0.151148886,0.022845986,0.168284393,1.45667005
1170,POM,0.01767532,0.016834524,0.00356613,1.27E-05,0.003564671,0.066062382,-0.358065116,-0.383683668,0.153640972,0.023605548,0.170934329,1.471213994
1171,POM,0.017348798,0.016504914,0.003558708,1.27E-05,0.003534151,0.065702252,-0.355977613,-0.382007821,0.155588119,0.024207663,0.173281809,1.475529961
1172,POM,0.016990632,0.016144784,0.003537742,1.25E-05,0.003497528,0.065641213,-0.352862202,-0.379157427,0.157210207,0.024715049,0.175044374,1.485134614
1173,POM,0.016714307,0.015870109,0.00351786,1.24E-05,0.003467008,0.065397058,-0.351176918,-0.377605642,0.158424827,0.025098426,0.17651414,1.493275397
1174,POM,0.016428148,0.015577123,0.00351717,1.24E-05,0.003448697,0.065311603,-0.348850918,-0.375619424,0.160520997,0.02576699,0.178930808,1.498543198
1175,POM,0.016243705,0.015387902,0.003527274,1.24E-05,0.003454801,0.06585485,-0.345860796,-0.37284018,0.162090447,0.026273313,0.181030672,1.496222463
1176,POM,0.016064029,0.015204785,0.003530301,1.25E-05,0.003442593,0.064957578,-0.34368987,-0.370928535,0.163575474,0.026756936,0.182699925,1.510203502
1177,POM,0.018310332,0.017371666,0.003388394,1.15E-05,0.003058048,0.06288836,-0.364653405,-0.389344261,0.149209622,0.022263511,0.166083297,1.486894514
1178,POM,0.017706268,0.016773485,0.003370392,1.14E-05,0.003033632,0.062497711,-0.360558692,-0.38572032,0.151991274,0.023101347,0.169015678,1.498442419
1179,POM,0.01733276,0.016401148,0.003365077,1.13E-05,0.003027529,0.061685894,-0.358248086,-0.383760096,0.154008852,0.023718726,0.171398144,1.507279945
1180,POM,0.016929438,0.015992187,0.003376868,1.14E-05,0.003033632,0.062631997,-0.35414157,-0.380147057,0.156729761,0.024564218,0.174530662,1.51361654
1181,POM,0.016653583,0.015717512,0.00338603,1.15E-05,0.00304584,0.062723555,-0.350832611,-0.377063422,0.158740958,0.025198692,0.177010514,1.527095913
1182,POM,0.016401304,0.015461149,0.0033883,1.15E-05,0.00304584,0.062522127,-0.348055751,-0.374506577,0.160452488,0.025745001,0.17901679,1.533765146
1183,POM,0.016173374,0.015235305,0.00339216,1.15E-05,0.00304584,0.062216932,-0.345608012,-0.372356308,0.162012936,0.026248191,0.18095832,1.544941198
1184,POM,0.015972097,0.015027773,0.003392422,1.15E-05,0.00304584,0.062467192,-0.343126228,-0.370050067,0.163413708,0.02670404,0.182443449,1.545508828
1185,POM,0.015782496,0.014844656,0.003391623,1.15E-05,0.003039736,0.062601477,-0.341244035,-0.368340651,0.164614903,0.027098066,0.183936189,1.54777723
1186,POM,0.015491266,0.014557773,0.003367084,1.13E-05,0.003015321,0.06167979,-0.340086811,-0.367418545,0.165842113,0.027503607,0.185247468,1.557859467
1187,POM,0.023761635,0.022852957,0.003383952,1.15E-05,0.003051944,0.062973814,-0.391038929,-0.411068225,0.126594184,0.016026087,0.142948704,1.375992521
1188,POM,0.023007432,0.022096075,0.003381453,1.14E-05,0.003051944,0.063163035,-0.38834337,-0.408955222,0.129070625,0.016659226,0.145295424,1.400056238
1189,POM,0.022206703,0.021290362,0.003377082,1.14E-05,0.003051944,0.062693035,-0.385139108,-0.406367524,0.131897972,0.017397075,0.148079307,1.412723396
1190,POM,0.021517169,0.020606726,0.003353856,1.12E-05,0.003021425,0.062674724,-0.383073704,-0.404680284,0.133891765,0.017927005,0.149851369,1.419886491
1191,POM,0.021044763,0.020130623,0.003352727,1.12E-05,0.003021425,0.062833425,-0.380215613,-0.40213525,0.135721846,0.018420419,0.151656811,1.434874187
1192,POM,0.020552208,0.019636208,0.003363473,1.13E-05,0.003027529,0.062570958,-0.377688685,-0.400136564,0.138081357,0.019066461,0.154156307,1.449332153
1193,POM,0.020206288,0.019282183,0.003371955,1.14E-05,0.003039736,0.062802905,-0.375365647,-0.398160314,0.139790602,0.019541412,0.156022608,1.457230245
1194,POM,0.019802843,0.018879326,0.003377543,1.14E-05,0.00304584,0.062809009,-0.372829243,-0.396011395,0.141762322,0.020096556,0.158100981,1.471512503
1195,POM,0.01942498,0.018500885,0.003379009,1.14E-05,0.00304584,0.062986022,-0.370914941,-0.39440378,0.143535242,0.020602366,0.159995298,1.468075197
1196,POM,0.019025462,0.018098028,0.003381877,1.14E-05,0.00304584,0.062546542,-0.367898337,-0.39178082,0.145472128,0.02116214,0.162026292,1.478831695
1197,POM,0.022760803,0.02185192,0.003302877,1.09E-05,0.00293597,0.06296771,-0.387383349,-0.40818246,0.1298193,0.016853051,0.14603853,1.394319368
1198,POM,0.021931744,0.021021791,0.003312521,1.10E-05,0.00293597,0.062839529,-0.383783153,-0.405184986,0.132819537,0.017641029,0.149020079,1.421789005
1199,POM,0.021130647,0.020216078,0.00332201,1.10E-05,0.002954282,0.06307758,-0.379519071,-0.401579891,0.135945138,0.018481081,0.152086463,1.430705903
1200,PVC,0.068011441,0.067173289,0.0043277,1.87E-05,0.004010255,0.079332235,-0.340818519,-0.351476606,0.093575645,0.008756401,0.122839205,0.990829603
1201,PVC,0.066921246,0.066099005,0.004267646,1.82E-05,0.003991943,0.078050418,-0.343654482,-0.354263318,0.093058106,0.008659811,0.121866114,0.997545599
1202,PVC,0.064887121,0.064072514,0.004169333,1.74E-05,0.00395532,0.078087041,-0.34861008,-0.359230222,0.09222613,0.008505659,0.120258767,1.00392739
1203,PVC,0.062463544,0.061667582,0.004052641,1.64E-05,0.003903436,0.076493927,-0.354170613,-0.364870072,0.091524355,0.008376708,0.118821274,1.003266982
1204,PVC,0.061310543,0.060520051,0.003758757,1.41E-05,0.003460905,0.066715498,-0.357045398,-0.367828362,0.09109848,0.008298933,0.117961678,0.992518777
1205,PVC,0.086982994,0.086424953,0.003833352,1.47E-05,0.003827138,0.087242874,-0.272644258,-0.281271606,0.105694285,0.011171282,0.14476402,0.983897783
1206,PVC,0.081983297,0.081407557,0.003708825,1.38E-05,0.003759995,0.078868339,-0.29462597,-0.304227572,0.102440292,0.010494014,0.138609974,0.991487863
1207,PVC,0.07868094,0.078099249,0.003632781,1.32E-05,0.003711164,0.072343283,-0.307885785,-0.317923734,0.100101026,0.010020215,0.134520486,0.991852922
1208,PVC,0.076655588,0.076066654,0.003590654,1.29E-05,0.003674541,0.071415492,-0.31560838,-0.325776006,0.098660837,0.009733961,0.132052363,0.990960117
1209,PVC,0.074612037,0.074015748,0.003560957,1.27E-05,0.003637917,0.069480559,-0.322400317,-0.332648459,0.097252422,0.009458034,0.129583093,0.999276345
1210,PVC,0.072902839,0.072294452,0.003550957,1.26E-05,0.003637917,0.070304584,-0.327939899,-0.338269716,0.096116346,0.009238352,0.127656187,0.993986837
1211,PVC,0.071432024,0.070817311,0.003540816,1.25E-05,0.00362571,0.071812244,-0.332328277,-0.342674751,0.095207328,0.009064435,0.12606563,0.99994886
1212,PVC,0.070122403,0.069504975,0.003523848,1.24E-05,0.003601294,0.071238479,-0.336310179,-0.346698419,0.094472692,0.008925089,0.124746455,0.99669587
1213,PVC,0.068955903,0.068333028,0.003510261,1.23E-05,0.003582982,0.071268998,-0.339507812,-0.349913946,0.093883529,0.008814117,0.123752602,0.99704952
1214,PVC,0.067920911,0.067295367,0.003495568,1.22E-05,0.003558567,0.06952939,-0.342206906,-0.3526481,0.09336473,0.008716973,0.122776198,1.002688303
1215,PVC,0.086345492,0.085796252,0.003720869,1.38E-05,0.003613502,0.079551975,-0.274852604,-0.283518202,0.105453716,0.011120486,0.144395602,0.987395111
1216,PVC,0.079085215,0.078526521,0.003582696,1.28E-05,0.003521943,0.072923152,-0.305119552,-0.31507284,0.100309364,0.010061968,0.134999368,0.997606921
1217,PVC,0.076519222,0.075962888,0.003532036,1.25E-05,0.00348532,0.072337179,-0.314625194,-0.324794875,0.098478736,0.009698061,0.131827846,0.991455862
1218,PVC,0.074796425,0.074235488,0.003509431,1.23E-05,0.003460905,0.07191601,-0.320457807,-0.330712167,0.097217999,0.009451339,0.129638997,0.989677353
1219,PVC,0.073301259,0.072727828,0.003497708,1.22E-05,0.003448697,0.072367698,-0.325131343,-0.335465796,0.096195505,0.009253575,0.127868392,0.994915223
1220,PVC,0.071946085,0.071372764,0.003484711,1.21E-05,0.003436489,0.070634194,-0.329390912,-0.339765138,0.095338997,0.009089524,0.126420907,0.996440346
1221,PVC,0.070743712,0.070164195,0.003474405,1.21E-05,0.003418177,0.071330037,-0.332729857,-0.343142315,0.094604493,0.00895001,0.125044975,1.004170838
1222,PVC,0.069655414,0.069071599,0.003463907,1.20E-05,0.003412073,0.070719648,-0.335871553,-0.346328195,0.093996013,0.00883525,0.123959193,1.001703778
1223,PVC,0.068475424,0.067887444,0.003452098,1.19E-05,0.003393762,0.070457181,-0.338860492,-0.349334609,0.093349153,0.008714064,0.122765336,0.998245023
1224,PVC,0.067357765,0.066770433,0.003424518,1.17E-05,0.003363242,0.069364585,-0.341915648,-0.352434246,0.092799547,0.008611756,0.121766869,0.999981623
1225,PVC,0.066664718,0.06607459,0.003413959,1.17E-05,0.003357138,0.069541598,-0.343632806,-0.354164713,0.092519906,0.008559933,0.121184249,1.001781349
1226,PVC,0.066030316,0.065439785,0.00341419,1.17E-05,0.003344931,0.069462247,-0.345270681,-0.355817079,0.092265582,0.008512938,0.12068806,0.997018482
1227,PVC,0.065294759,0.064695111,0.003415529,1.17E-05,0.003338827,0.068888482,-0.34697526,-0.357542416,0.091985617,0.008461354,0.120146044,1.006708089
1228,PVC,0.06405304,0.063443814,0.003412577,1.16E-05,0.003332723,0.069645364,-0.349622236,-0.360178973,0.091593319,0.008389336,0.119301118,0.997601126
1229,PVC,0.091262979,0.090703778,0.003638136,1.32E-05,0.003552463,0.083434047,-0.246832441,-0.254241809,0.106401808,0.011321345,0.147244657,0.957184768
1230,PVC,0.086369366,0.085796252,0.003566304,1.27E-05,0.00351584,0.077702496,-0.269988293,-0.278817145,0.103934869,0.010802457,0.141995954,0.982885772
1231,PVC,0.082916855,0.082335348,0.003518191,1.24E-05,0.003473112,0.071488738,-0.28501703,-0.294454926,0.101706705,0.010344254,0.137796086,0.978086016
1232,PVC,0.080237119,0.079643533,0.003486368,1.22E-05,0.003442593,0.070316792,-0.295942121,-0.305819866,0.099838299,0.009967686,0.134437421,0.978113068
1233,PVC,0.078038402,0.077440029,0.003468519,1.20E-05,0.003430385,0.069822377,-0.304257865,-0.314271962,0.098263384,0.009655693,0.131763607,0.979933955
1234,PVC,0.076499375,0.075895746,0.003444422,1.19E-05,0.00340597,0.069785754,-0.309909819,-0.320066857,0.09718692,0.009445297,0.129836465,0.986076564
1235,PVC,0.074754119,0.074156137,0.003407599,1.16E-05,0.00337545,0.069413416,-0.315998184,-0.326260801,0.096047589,0.009225139,0.127785581,0.994201088
1236,PVC,0.073547747,0.072947568,0.003394747,1.15E-05,0.003351035,0.067960691,-0.319910685,-0.330210401,0.095296927,0.009081504,0.126444537,1.00062194
1237,PVC,0.07221945,0.071610816,0.00339801,1.15E-05,0.003351035,0.068803028,-0.324012403,-0.334295131,0.094448436,0.008920507,0.125069051,0.990683167
1238,PVC,0.071035455,0.070414454,0.003398296,1.15E-05,0.003326619,0.069297442,-0.327496019,-0.337861371,0.093759587,0.00879086,0.123782763,0.991670151
1239,PVC,0.118782136,0.11701764,0.009485026,9.00E-05,0.00417506,0.10711103,-0.112956831,-0.109425137,0.097610488,0.009527807,0.137892916,0.826232926
1240,PVC,0.111915446,0.110309467,0.008649427,7.48E-05,0.004004151,0.1122444,-0.145368034,-0.14434055,0.104610461,0.010943349,0.148836227,0.875350159
1241,PVC,0.106867061,0.105383629,0.007914077,6.26E-05,0.003912592,0.115680889,-0.171137062,-0.172381015,0.108274424,0.011723351,0.153907591,0.894672245
1242,PVC,0.102810148,0.101422206,0.00730814,5.34E-05,0.00381493,0.116883355,-0.192236226,-0.195440816,0.110129566,0.012128521,0.155809958,0.915553759
1243,PVC,0.099435621,0.098113899,0.006839613,4.68E-05,0.003741683,0.111456998,-0.210142179,-0.214934898,0.110860972,0.012290155,0.156062607,0.936911728
1244,PVC,0.096559817,0.095293902,0.006467227,4.18E-05,0.003686748,0.105597265,-0.225059252,-0.23109365,0.110913298,0.01230176,0.155182594,0.954021737
1245,PVC,0.094055356,0.092840139,0.006168192,3.80E-05,0.003631813,0.103308307,-0.237999364,-0.245140854,0.110479942,0.012205818,0.153676218,0.963383361
1246,PVC,0.090960422,0.089794299,0.005819698,3.39E-05,0.003564671,0.096001953,-0.253401052,-0.261619192,0.109455653,0.01198054,0.151107642,0.97118236
1247,PVC,0.08901353,0.087883782,0.005611664,3.15E-05,0.00351584,0.093651956,-0.263084526,-0.271932754,0.108556923,0.011784606,0.149057946,0.98130124
1248,PVC,0.087264176,0.086162486,0.005438517,2.96E-05,0.00348532,0.092034426,-0.271284963,-0.280592294,0.107551738,0.011567376,0.147020075,0.981843304
1249,PVC,0.085668128,0.084581578,0.00529638,2.81E-05,0.003473112,0.08855521,-0.278528535,-0.288178855,0.106501934,0.011342662,0.144880425,0.98523508
1250,PVC,0.084216861,0.083147165,0.005172517,2.68E-05,0.003448697,0.086504303,-0.285019658,-0.294953712,0.105443705,0.011118375,0.143022539,0.985351776
1251,PVC,0.148212715,0.147915522,0.004979912,2.48E-05,0.005334798,0.08375145,-0.024402319,-0.022461589,0.060540017,0.003665094,0.07945578,0.61813552
1252,PVC,0.137489822,0.137154367,0.00487609,2.38E-05,0.005066227,0.091704816,-0.045210772,-0.041777145,0.072457704,0.005250119,0.096460061,0.68923986
1253,PVC,0.130135587,0.129768663,0.004812738,2.32E-05,0.004822072,0.098174937,-0.066073392,-0.061790777,0.081764542,0.00668544,0.110654136,0.731923614
1254,PVC,0.123614396,0.123225295,0.004784245,2.29E-05,0.004632851,0.102465971,-0.089665238,-0.085335175,0.090229058,0.008141283,0.124304046,0.785545758
1255,PVC,0.120090123,0.119685039,0.004764916,2.27E-05,0.004522981,0.104315449,-0.104456487,-0.100548357,0.094581881,0.008945732,0.131521775,0.812884152
1256,PVC,0.117049201,0.116633095,0.004716695,2.22E-05,0.004437527,0.107294146,-0.118119997,-0.114873287,0.098063397,0.00961643,0.137288998,0.839939231
1257,PVC,0.114375285,0.113953488,0.004639943,2.15E-05,0.004358176,0.109631936,-0.131083224,-0.128587738,0.100858643,0.010172466,0.141881035,0.853931687
1258,PVC,0.111952339,0.111530245,0.004535232,2.06E-05,0.004266618,0.11012635,-0.14289565,-0.141242012,0.103156695,0.010641304,0.145496768,0.873003042
1259,PVC,0.101558315,0.101117012,0.004514501,2.04E-05,0.004455838,0.11026674,-0.194342664,-0.197465419,0.108023283,0.01166903,0.152150419,0.929221731
1260,PVC,0.094499721,0.094054813,0.004230345,1.79E-05,0.004321553,0.095348837,-0.231560905,-0.2376964,0.108024896,0.011669378,0.150450711,0.950098109
1261,PVC,0.090432891,0.089989623,0.004096894,1.68E-05,0.004236098,0.08643716,-0.252151808,-0.259780693,0.106669624,0.011378409,0.147205269,0.970345007
1262,PVC,0.087222224,0.086778978,0.004002775,1.60E-05,0.004168956,0.080095221,-0.267398634,-0.27598311,0.105036089,0.01103258,0.143771161,0.969013432
1263,PVC,0.08367355,0.083226515,0.003917887,1.53E-05,0.004089605,0.073979125,-0.283190982,-0.292488669,0.102771948,0.010562073,0.139441067,0.979233347
1264,PVC,0.080082291,0.079625221,0.003844624,1.48E-05,0.004022462,0.071446011,-0.297947662,-0.307771953,0.100212518,0.010042549,0.134815149,0.976638763
1265,PVC,0.078408546,0.077946652,0.003808203,1.45E-05,0.003973631,0.071372764,-0.304403807,-0.314393797,0.099030307,0.009807002,0.132777231,0.986873386
1266,PVC,0.076898952,0.076432888,0.003782054,1.43E-05,0.003943112,0.071354453,-0.309918114,-0.320013375,0.097931384,0.009590556,0.130938037,0.983020348
1267,PVC,0.10061728,0.100238052,0.004052737,1.64E-05,0.00370506,0.120484649,-0.202421747,-0.205829542,0.108835451,0.011845155,0.153141116,0.938504683
1268,PVC,0.096485896,0.096099615,0.003913733,1.53E-05,0.003607398,0.110700116,-0.224653513,-0.229854813,0.109087708,0.011900128,0.152642296,0.953265806
1269,PVC,0.093536413,0.09313923,0.003829437,1.47E-05,0.003546359,0.106134408,-0.240133393,-0.246516754,0.108556585,0.011784532,0.151024088,0.961694836
1270,PVC,0.091153596,0.090746506,0.003769345,1.42E-05,0.003503632,0.101849478,-0.252168739,-0.259370222,0.107802353,0.011621347,0.149154625,0.971827206
1271,PVC,0.089166527,0.088756638,0.003713246,1.38E-05,0.003460905,0.097662211,-0.261988274,-0.269843462,0.10692684,0.011433349,0.147289091,0.977986508
1272,PVC,0.087457208,0.087041445,0.003676417,1.35E-05,0.003424281,0.094469877,-0.270246183,-0.278581465,0.106027118,0.01124175,0.145472911,0.990408622
1273,PVC,0.085942005,0.085521577,0.003649949,1.33E-05,0.003393762,0.093188061,-0.277331927,-0.286019827,0.105096035,0.011045177,0.143616637,0.981997888
1274,PVC,0.084599383,0.084172618,0.003625765,1.31E-05,0.00337545,0.090996765,-0.28330547,-0.29234813,0.104231902,0.010864289,0.141981347,0.988757245
1275,PVC,0.083366407,0.082927425,0.003606326,1.30E-05,0.003357138,0.090239883,-0.288781347,-0.298066627,0.103410035,0.010693635,0.140440416,0.983447395
1276,PVC,0.082222137,0.081779894,0.00358884,1.29E-05,0.003338827,0.086717939,-0.293757109,-0.303260207,0.102598172,0.010526385,0.13898735,0.987145266
1277,PVC,0.07429785,0.073789904,0.00339084,1.15E-05,0.003204541,0.069859,-0.317979769,-0.328161306,0.095634593,0.009145975,0.126979656,0.990077065
1278,PVC,0.071502223,0.0709577,0.003346435,1.12E-05,0.003112983,0.069352377,-0.326277721,-0.336528682,0.093899369,0.008817092,0.124013476,0.989891192
1279,PVC,0.069520605,0.068949521,0.003320296,1.10E-05,0.003064152,0.068693158,-0.3318553,-0.342133725,0.092829316,0.008617282,0.122141249,0.999978983
1280,PVC,0.067961103,0.067368614,0.003303577,1.09E-05,0.003033632,0.068949521,-0.335741285,-0.346073761,0.092082387,0.008479166,0.12065708,0.992107392
1281,PVC,0.066600859,0.066001343,0.003270363,1.07E-05,0.002984801,0.067777574,-0.339306568,-0.349670918,0.091501959,0.008372608,0.119566793,1.002594861
1282,PVC,0.064454839,0.063828359,0.003248452,1.06E-05,0.002942074,0.067856925,-0.344116414,-0.354554461,0.090764594,0.008238212,0.118076788,1.004438046
1283,PVC,0.11348001,0.112720503,0.005345723,2.86E-05,0.00480376,0.109705182,-0.135305997,-0.133406778,0.101884471,0.010380445,0.143788491,0.850836622
1284,PVC,0.107974481,0.107281939,0.004877754,2.38E-05,0.004645059,0.112671672,-0.16347612,-0.163720821,0.106214218,0.01128146,0.150369261,0.879823358
